source_key_ids,charge_mean,sigma_mean,epsilon_mean,mass_mean,env_key,z,formal_charge,aromatic,hybridization,degree,total_hs,in_ring,ring_count,neighbor_sig,bond_kinds,hop1_shell,hop2_shell
50,-0.19100000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""1:S:0"",""1:S:0"",""6:S:0"",""6:S:0""],""ring_count"":0,""total_hs"":2,""z"":6}",6,0,0,SP3,4,2,0,0,"[""1:S:0"",""1:S:0"",""6:S:0"",""6:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
51,-0.13330000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""1:S:0"",""1:S:0"",""6:S:0"",""6:S:1""],""ring_count"":0,""total_hs"":2,""z"":6}",6,0,0,SP3,4,2,0,0,"[""1:S:0"",""1:S:0"",""6:S:0"",""6:S:1""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]"
52,-0.08220000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""1:S:0"",""1:S:0"",""6:S:0"",""6:S:1""],""ring_count"":0,""total_hs"":2,""z"":6}",6,0,0,SP3,4,2,0,0,"[""1:S:0"",""1:S:0"",""6:S:0"",""6:S:1""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":7}]"
53,0.01440000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""1:S:0"",""1:S:0"",""6:S:0"",""8:S:0""],""ring_count"":0,""total_hs"":2,""z"":6}",6,0,0,SP3,4,2,0,0,"[""1:S:0"",""1:S:0"",""6:S:0"",""8:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}]"
54,0.04240000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":3,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":1,""z"":14}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""1:S:0"",""1:S:0"",""6:S:0"",""8:S:0""],""ring_count"":0,""total_hs"":2,""z"":6}",6,0,0,SP3,4,2,0,0,"[""1:S:0"",""1:S:0"",""6:S:0"",""8:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":3,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":1,""z"":14}]"
55,0.01200000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""1:S:0"",""1:S:0"",""6:S:0"",""8:S:0""],""ring_count"":0,""total_hs"":2,""z"":6}",6,0,0,SP3,4,2,0,0,"[""1:S:0"",""1:S:0"",""6:S:0"",""8:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6}]"
56,-0.66950000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":14}],""hop2_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""ring_count"":0,""total_hs"":3,""z"":6}",6,0,0,SP3,4,3,0,0,"[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":14}]","[{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
58,-0.71259000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":14}],""hop2_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""ring_count"":0,""total_hs"":3,""z"":6}",6,0,0,SP3,4,3,0,0,"[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":14}]","[{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
59,-0.71725000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":14}],""hop2_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8},{""ar"":0,""deg"":2,""fc"":0,""h"":1,""ring"":0,""z"":8}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""ring_count"":0,""total_hs"":3,""z"":6}",6,0,0,SP3,4,3,0,0,"[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":14}]","[{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8},{""ar"":0,""deg"":2,""fc"":0,""h"":1,""ring"":0,""z"":8}]"
57,-0.66588300,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":14}],""hop2_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""ring_count"":0,""total_hs"":3,""z"":6}",6,0,0,SP3,4,3,0,0,"[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":14}]","[{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
60,-0.69466700,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":1,""z"":14}],""hop2_shell"":[{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":8},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":8},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":8}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""],""ring_count"":0,""total_hs"":3,""z"":6}",6,0,0,SP3,4,3,0,0,"[""14:S:0"",""1:S:0"",""1:S:0"",""1:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":1,""z"":14}]","[{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":8},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":8},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":1,""z"":8}]"
61,-0.07165000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""1:S:0"",""1:S:0"",""1:S:0"",""6:S:0""],""ring_count"":0,""total_hs"":3,""z"":6}",6,0,0,SP3,4,3,0,0,"[""1:S:0"",""1:S:0"",""1:S:0"",""6:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":0,""ring"":0,""z"":6}]","[{""ar"":0,""deg"":3,""fc"":0,""h"":0,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":3,""ring"":0,""z"":6}]"
62,-0.13250000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""1:S:0"",""1:S:0"",""1:S:0"",""6:S:0""],""ring_count"":0,""total_hs"":3,""z"":6}",6,0,0,SP3,4,3,0,0,"[""1:S:0"",""1:S:0"",""1:S:0"",""6:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":0,""ring"":1,""z"":6}]"
63,-0.25635000,3.50000000,0.06600000,12.01100000,"{""aromatic"":0,""bond_kinds"":[""S"",""S"",""S"",""S""],""degree"":4,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}],""hybridization"":""SP3"",""in_ring"":0,""neighbor_sig"":[""1:S:0"",""1:S:0"",""1:S:0"",""6:S:0""],""ring_count"":0,""total_hs"":3,""z"":6}",6,0,0,SP3,4,3,0,0,"[""1:S:0"",""1:S:0"",""1:S:0"",""6:S:0""]","[""S"",""S"",""S"",""S""]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":2,""fc"":0,""h"":0,""ring"":0,""z"":8}]"
64,-0.07975000,3.55000000,0.07000000,12.01100000,"{""aromatic"":1,""bond_kinds"":[""A"",""A"",""S""],""degree"":3,""formal_charge"":0,""hop1_shell"":[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hop2_shell"":[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}],""hybridization"":""SP2"",""in_ring"":1,""neighbor_sig"":[""6:A:1"",""6:A:1"",""6:S:0""],""ring_count"":1,""total_hs"":0,""z"":6}",6,0,1,SP2,3,0,1,1,"[""6:A:1"",""6:A:1"",""6:S:0""]","[""A"",""A"",""S""]","[{""ar"":0,""deg"":4,""fc"":0,""h"":1,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]","[{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":1,""fc"":0,""h"":0,""ring"":0,""z"":1},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":0,""deg"":4,""fc"":0,""h"":2,""ring"":0,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6},{""ar"":1,""deg"":3,""fc"":0,""h"":1,""ring"":1,""z"":6}]"
